cod_ibge,COD_idf,indice,pesos
3203908,d6_c5_i2,"0,6555926116",7796
3204005,d6_c5_i2,"0,7588734568",2592
3204054,d6_c5_i2,"0,7444977991",4998
3204104,d6_c5_i2,"0,9212092359",4201
3204203,d6_c5_i2,"0,8494904006",4219
3204252,d6_c5_i2,"0,6972010178",1965
3204302,d6_c5_i2,"0,3708586883",2958
3204351,d6_c5_i2,"0,7452471483",2104
3204401,d6_c5_i2,"0,7635189669",1239
3204500,d6_c5_i2,"0,310328856",2159
3204559,d6_c5_i2,"0,3173076923",3640
3204609,d6_c5_i2,"0,5608671484",1799
3204658,d6_c5_i2,"0,8010057471",1392
3204708,d6_c5_i2,"0,8945646704",3974
3204807,d6_c5_i2,"0,9351351351",2590
3204906,d6_c5_i2,"0,7008493727",25666
3204955,d6_c5_i2,"0,6957390146",1502
3205002,d6_c5_i2,"0,9395145476",68843
3205010,d6_c5_i2,"0,9074686054",3026
3205036,d6_c5_i2,"0,684431389",2383
3205069,d6_c5_i2,"0,6233815689",2626
3205101,d6_c5_i2,"0,8416605136",12189
3205150,d6_c5_i2,"0,5204918033",1708
3205176,d6_c5_i2,"0,5384213278",1913
3205200,d6_c5_i2,"0,9309314549",45853
3205309,d6_c5_i2,"0,9951350882",34533
3203601,d1_c1_i1,"0,8157492355",1308
3203601,d1_c1_i2,"0,6529051988",1308
3203601,d1_c1_i3,"0,6047400612",1308
3203601,d1_c1,"0,6911314985",1308
3203601,d1_c2_i1,"0,7668195719",1308
3203601,d1_c2_i2,"0,8157492355",1308
3203601,d1_c2_i3,"0,999235474",1308
3203601,d1_c2,"0,8606014271",1308
3203601,d1_c3_i1,"0,4571865443",1308
3203601,d1_c3_i2,"0,6498470948",1308
3203601,d1_c3,"0,5535168196",1308
3203601,d1_c4_i3,"0,9885321101",1308
3203601,d1_c4,"0,99617737",1308
3203601,d1_c5_i1,"0,9709480122",1308
3203601,d1_c5_i2,"0,994648318",1308
3203601,d1_c5,"0,9827981651",1308
3203601,d1_c6_i1,"0,3837920489",1308
3203601,d1_c6_i2,"0,7729357798",1308
3203601,d1_c6,"0,5783639144",1308
3203601,d1,"0,8089413135",1308
3203601,d2_c1_i1,"0,7996941896",1308
3203601,d2_c1_i2,"0,8891437309",1308
3203601,d2_c1_i3,"0,9090214067",1308
3203601,d2_c1_i4,"0,9602446483",1308
3203601,d2_c1_i5,"0,9090214067",1308
3203601,d2_c1,"0,8934250765",1308
3203601,d2_c2_i1,"0,5825688073",1308
3203601,d2_c2_i2,"0,3998470948",1308
3203601,d2_c2_i3,"0,07339449541",1308
3203601,d2_c2_i4,"0,07339449541",1308
3203601,d2_c2,"0,2823012232",1308
3203601,d2,"0,5878631498",1308
3203601,d3_c1_i1,"0,9090214067",1308
3203601,d3_c1_i2,"0,2163608563",1308
3203601,d3_c1,"0,5626911315",1308
3203601,d3_c2_i1,"0,1857798165",1308
3203601,d3_c2_i2,"0,9732415902",1308
3203601,d3_c2,"0,5795107034",1308
3203601,d3_c3_i1,"0,1177370031",1308
3203601,d3_c3_i2,"0,006116207951",1308
3203601,d3_c3,"0,0619266055",1308
3203601,d3,"0,4013761468",1308
3203601,d4_c1_i1,"0,9931192661",1308
3203601,d4_c1_i2,"0,6788990826",1308
3203601,d4_c1_i3,"0,8876146789",1308
3203601,d4_c1,"0,8532110092",1308
3203601,d4_c2_i1,"0,9090214067",1308
3203601,d4_c2_i2,"0,5818042813",1308
3203601,d4_c2_i3,"0,5940366972",1308
3203601,d4_c2,"0,6949541284",1308
3203601,d4_c3_i1,"0,9090214067",1308
3203601,d4_c3_i2,"0,5818042813",1308
3203601,d4_c3,"0,745412844",1308
3203601,d4_c4_i1,"0,6529051988",1308
3203601,d4_c4,"0,6529051988",1308
3203601,d4,"0,7366207951",1308
3203601,d5_c2_i1,"0,9732415902",1308
3203601,d5_c2_i2,"0,999235474",1308
3203601,d5_c2_i3,"0,9915902141",1308
3203601,d5_c2,"0,9880224261",1308
3203601,d5_c3_i1,"0,9281345566",1308
3203601,d5_c3_i2,"0,9510703364",1308
3203601,d5_c3,"0,9396024465",1308
3203601,d5,"0,9758749575",1308
3203601,d6_c2_i1,"0,8952599388",1308
3203601,d6_c2,"0,8952599388",1308
3203601,d6_c4_i1,"0,752293578",1308
3203601,d6_c4_i2,"0,9755351682",1308
3203601,d6_c4,"0,8639143731",1308
3203601,d6_c5_i1,"0,9885321101",1308
3203601,d6_c5,"0,9029051988",1308
3203601,d6_c6_i1,"0,8325688073",1308
3203601,d6_c6_i2,"0,8402140673",1308
3203601,d6_c6,"0,8363914373",1308
3203601,d6_c7_i1,"0,9785932722",1308
3203601,d6_c7_i2,"0,9824159021",1308
3203601,d6_c7,"0,9805045872",1308
3203601,d6_c8_i1,"0,8256880734",1308
3203601,d6_c8_i2,"0,8310397554",1308
3203601,d6_c8,"0,8283639144",1308
3203601,d6,"0,9134174312",1308
3203601,idf,"0,7373489657",1308
3203163,d1_c1_i1,"0,7858090186",1508
3203163,d1_c1_i2,"0,5822281167",1508
3203163,d1_c1_i3,"0,5152519894",1508
3203163,d1_c1,"0,6277630416",1508
3203163,d1_c2_i1,"0,9104774536",1508
3203163,d1_c2_i2,"0,8461538462",1508
3203163,d1_c2_i3,"0,99933687",1508
3203163,d1_c2,"0,9186560566",1508
3203163,d1_c3_i1,"0,6452254642",1508
3203163,d1_c3_i2,"0,6452254642",1508
3203163,d1_c3,"0,6452254642",1508
3203163,d1_c4_i3,"0,9940318302",1508
3203163,d1_c4,"0,9980106101",1508
3203163,d1_c5_i1,"0,9946949602",1508
3203163,d1_c5_i2,"0,9986737401",1508
3203163,d1_c5,"0,9966843501",1508
3203163,d1_c6_i1,"0,0649867374",1508
3203163,d1_c6_i2,"0,5828912467",1508
3203163,d1_c6,"0,323938992",1508
3203163,d1,"0,7871826449",1508
3203163,d2_c1_i1,"0,8766578249",1508
3203163,d2_c1_i2,"0,899204244",1508
3203163,d2_c1_i3,"0,9522546419",1508
3203163,d2_c1_i4,"0,9542440318",1508
3203163,d2_c1_i5,"0,9476127321",1508
3203163,d2_c1,"0,925994695",1508
3203163,d2_c2_i1,"0,5762599469",1508
3203163,d2_c2_i2,"0,3600795756",1508
3203163,d2_c2_i3,"0,01790450928",1508
3203163,d2_c2_i4,"0,01790450928",1508
3203163,d2_c2,"0,2430371353",1508
3203163,d2,"0,5845159151",1508
3203163,d3_c1_i1,"0,8866047745",1508
3203163,d3_c1_i2,"0,3706896552",1508
3203163,d3_c1,"0,6286472149",1508
3203163,d3_c2_i1,"0,09350132626",1508
3203163,d3_c2_i2,"0,476127321",1508
3203163,d3_c2,"0,2848143236",1508
3203163,d3_c3_i1,"0,03912466844",1508
3203163,d3_c3_i2,"0,0006631299735",1508
3203163,d3_c3,"0,0198938992",1508
3203163,d3,"0,3111184792",1508
3203163,d4_c1_i1,"0,9847480106",1508
3203163,d4_c1_i2,"0,6883289125",1508
3203163,d4_c1_i3,"0,9084880637",1508
3203163,d4_c1,"0,8605216622",1508
3203163,d4_c2_i1,"0,8673740053",1508
3203163,d4_c2_i2,"0,5053050398",1508
3203163,d4_c2_i3,"0,4900530504",1508
3203163,d4_c2,"0,6209106985",1508
3203163,d4_c3_i1,"0,8673740053",1508
3203163,d4_c3_i2,"0,5053050398",1508
3203163,d4_c3,"0,6863395225",1508
3203163,d4_c4_i1,"0,6823607427",1508
3203163,d4_c4,"0,6823607427",1508
3203163,d4,"0,7125331565",1508
3203163,d5_c2_i1,"0,9522546419",1508
3203163,d5_c2_i3,"0,9966843501",1508
3203163,d5_c2,"0,982979664",1508
3203163,d5_c3_i1,"0,8945623342",1508
3203163,d5_c3_i2,"0,9389920424",1508
3203163,d5_c3,"0,9167771883",1508
3203163,d5,"0,9665856174",1508
3203163,d6_c2_i1,"0,8096816976",1508
3203163,d6_c2,"0,8096816976",1508
3203163,d6_c3_i1,"0,99933687",1508
3203163,d6_c3,"0,99933687",1508
3203163,d6_c4_i1,"0,4098143236",1508
3203163,d6_c4_i2,"0,99933687",1508
3203163,d6_c4,"0,7045755968",1508
3203163,d6_c5_i1,"0,9933687003",1508
3203163,d6_c5,"0,9512599469",1508
3203163,d6_c6_i1,"0,4336870027",1508
3203163,d6_c6_i2,"0,6080901857",1508
3203163,d6_c6,"0,5208885942",1508
3203163,d6_c7_i1,"0,9986737401",1508
3203163,d6_c7,"0,99933687",1508
3203163,d6_c8_i1,"0,3627320955",1508
3203163,d6_c8_i2,"0,3832891247",1508
3203163,d6_c8,"0,3730106101",1508
3203163,d6,"0,7947612732",1508
3203163,idf,"0,6927828477",1508
3205150,d1_c1_i1,"0,7770034843",1722
3205150,d1_c1_i2,"0,5871080139",1722
3205150,d1_c1_i3,"0,5278745645",1722
3205150,d1_c1,"0,6306620209",1722
3205150,d1_c2_i1,"0,8426248548",1722
3205150,d1_c2_i2,"0,8919860627",1722
3205150,d1_c2_i3,"0,9994192799",1722
3205150,d1_c2,"0,9113433991",1722
3205150,d1_c3_i1,"0,5476190476",1722
3205150,d1_c3_i2,"0,668989547",1722
3205150,d1_c3,"0,6083042973",1722
3205150,d1_c4_i2,"0,9988385598",1722
3205150,d1_c4_i3,"0,9860627178",1722
3205150,d1_c4,"0,9949670925",1722
3205150,d1_c5_i1,"0,9895470383",1722
3205150,d1_c5_i2,"0,9988385598",1722
3205150,d1_c5,"0,9941927991",1722
3205150,d1_c6_i1,"0,01974448316",1722
3205150,d1_c6_i2,"0,6132404181",1722
3205150,d1_c6,"0,3164924506",1722
3205150,d1,"0,7794231514",1722
3205150,d2_c1_i1,"0,8925667828",1722
3205150,d2_c1_i2,"0,9070847851",1722
3205150,d2_c1_i3,"0,9657375145",1722
3205150,d2_c1_i4,"0,9732868757",1722
3205150,d2_c1_i5,"0,9639953542",1722
3205150,d2_c1,"0,9405342625",1722
3205150,d2_c2_i1,"0,6149825784",1722
3205150,d2_c2_i2,"0,3554006969",1722
3205150,d2_c2_i3,"0,02903600465",1722
3205150,d2_c2_i4,"0,02903600465",1722
3205150,d2_c2,"0,2571138211",1722
3205150,d2,"0,5988240418",1722
3205150,d3_c1_i1,"0,9488966318",1722
3205150,d3_c1_i2,"0,4367015099",1722
3205150,d3_c1,"0,6927990708",1722
3205150,d3_c2_i1,"0,1422764228",1722
3205150,d3_c2_i2,"0,5412311266",1722
3205150,d3_c2,"0,3417537747",1722
3205150,d3_c3_i1,"0,09988385598",1722
3205150,d3_c3_i2,"0,01335656214",1722
3205150,d3_c3,"0,05662020906",1722
3205150,d3,"0,3637243515",1722
3205150,d4_c1_i1,"0,9988385598",1722
3205150,d4_c1_i2,"0,7380952381",1722
3205150,d4_c1_i3,"0,9146341463",1722
3205150,d4_c1,"0,8838559814",1722
3205150,d4_c2_i1,"0,9303135889",1722
3205150,d4_c2_i2,"0,6695702671",1722
3205150,d4_c2_i3,"0,6341463415",1722
3205150,d4_c2,"0,7446767325",1722
3205150,d4_c3_i1,"0,9303135889",1722
3205150,d4_c3_i2,"0,6695702671",1722
3205150,d4_c3,"0,799941928",1722
3205150,d4_c4_i1,"0,7282229965",1722
3205150,d4_c4,"0,7282229965",1722
3205150,d4,"0,7891744096",1722
3205150,d5_c2_i1,"0,9558652729",1722
3205150,d5_c2_i2,"0,9965156794",1722
3205150,d5_c2_i3,"0,9825783972",1722
3205150,d5_c2,"0,9783197832",1722
3205150,d5_c3_i1,"0,925087108",1722
3205150,d5_c3_i2,"0,9715447154",1722
3205150,d5_c3,"0,9483159117",1722
3205150,d5,"0,9755452316",1722
3205150,d6_c2_i1,"0,9041811847",1722
3205150,d6_c2,"0,9041811847",1722
3205150,d6_c4_i1,"0,4523809524",1722
3205150,d6_c4_i2,"0,9994192799",1722
3205150,d6_c4,"0,7259001161",1722
3205150,d6_c5_i1,"0,9918699187",1722
3205150,d6_c5,"0,7540650407",1722
3205150,d6_c6_i1,"0,5098722416",1722
3205150,d6_c6_i2,"0,5406504065",1722
3205150,d6_c6,"0,525261324",1722
3205150,d6_c7_i1,"0,9953542393",1722
3205150,d6_c7_i2,"0,9965156794",1722
3205150,d6_c7,"0,9959349593",1722
3205150,d6_c8_i1,"0,3193960511",1722
3205150,d6_c8_i2,"0,3855981417",1722
3205150,d6_c8,"0,3524970964",1722
3205150,d6,"0,7822299652",1722
3205150,idf,"0,7148201919",1722
3203353,d1_c1_i1,"0,7674169346",1866
3203353,d1_c1_i2,"0,5932475884",1866
3203353,d1_c1_i3,"0,5348338692",1866
3203353,d1_c1,"0,6318327974",1866
3203353,d1_c2_i1,"0,845659164",1866
3203353,d1_c2_i2,"0,8654876742",1866
3203353,d1_c2_i3,"0,9973204716",1866
3203353,d1_c2,"0,9028224366",1866
3203353,d1_c3_i1,"0,5219721329",1866
3203353,d1_c3_i2,"0,6382636656",1866
3203353,d1_c3,"0,5801178992",1866
3203353,d1_c4_i3,"0,9871382637",1866
3203353,d1_c4,"0,9957127546",1866
3203353,d1_c5_i1,"0,9855305466",1866
3203353,d1_c5,"0,9927652733",1866
3203353,d1_c6_i1,"0,08735262594",1866
3203353,d1_c6_i2,"0,5986066452",1866
3203353,d1_c6,"0,3429796356",1866
3203353,d1,"0,778032971",1866
3203353,d2_c1_i1,"0,8547695606",1866
3203353,d2_c1_i2,"0,8804930332",1866
3203353,d2_c1_i3,"0,9603429796",1866
3203353,d2_c1_i4,"0,9662379421",1866
3203353,d2_c1_i5,"0,9560557342",1866
3203353,d2_c1,"0,9235798499",1866
3203353,d2_c2_i1,"0,6045016077",1866
3203353,d2_c2_i2,"0,3344051447",1866
3203353,d2_c2_i3,"0,05627009646",1866
3203353,d2_c2_i4,"0,05627009646",1866
3203353,d2_c2,"0,2628617363",1866
3203353,d2,"0,5932207931",1866
3203353,d3_c1_i1,"0,9474812433",1866
3203353,d3_c1_i2,"0,2920685959",1866
3203353,d3_c1,"0,6197749196",1866
3203353,d3_c2_i1,"0,2336548767",1866
3203353,d3_c2_i2,"0,7572347267",1866
3203353,d3_c2,"0,4954448017",1866
3203353,d3_c3_i1,"0,1377277599",1866
3203353,d3_c3_i2,"0,01500535906",1866
3203353,d3_c3,"0,07636655949",1866
3203353,d3,"0,3971954269",1866
3203353,d4_c1_i1,"0,9807073955",1866
3203353,d4_c1_i2,"0,6709539121",1866
3203353,d4_c1_i3,"0,9163987138",1866
3203353,d4_c1,"0,8560200071",1866
3203353,d4_c2_i1,"0,934619507",1866
3203353,d4_c2_i2,"0,7534833869",1866
3203353,d4_c2_i3,"0,6827438371",1866
3203353,d4_c2,"0,7902822437",1866
3203353,d4_c3_i1,"0,934619507",1866
3203353,d4_c3_i2,"0,7534833869",1866
3203353,d4_c3,"0,8440514469",1866
3203353,d4_c4_i1,"0,6688102894",1866
3203353,d4_c4,"0,6688102894",1866
3203353,d4,"0,7897909968",1866
3203353,d5_c2_i1,"0,9753483387",1866
3203353,d5_c2_i2,"0,9978563773",1866
3203353,d5_c2_i3,"0,9903536977",1866
3203353,d5_c2,"0,9878528046",1866
3203353,d5_c3_i1,"0,9233654877",1866
3203353,d5_c3_i2,"0,9796355841",1866
3203353,d5_c3,"0,9515005359",1866
3203353,d5,"0,9797844468",1866
3203353,d6_c2_i1,"0,9158628081",1866
3203353,d6_c2,"0,9158628081",1866
3203353,d6_c3_i1,"0,9978563773",1866
3203353,d6_c3,"0,9978563773",1866
3203353,d6_c4_i1,"0,6211146838",1866
3203353,d6_c4_i2,"0,9941050375",1866
3203353,d6_c4,"0,8076098607",1866
3203353,d6_c5_i1,"0,998392283",1866
3203353,d6_c5,"0,8807609861",1866
3203353,d6_c6_i1,"0,8145766345",1866
3203353,d6_c6_i2,"0,845659164",1866
3203353,d6_c6,"0,8301178992",1866
3203353,d6_c7_i1,"0,9989281886",1866
3203353,d6_c7_i2,"0,9994640943",1866
3203353,d6_c7,"0,9991961415",1866
3203353,d6_c8_i1,"0,6012861736",1866
3203353,d6_c8_i2,"0,6564844587",1866
3203353,d6_c8,"0,6288853162",1866
3203353,d6,"0,8825361736",1866
3203353,idf,"0,7367601347",1866
3203130,d1_c1_i1,"0,8229213483",2225
3203130,d1_c1_i2,"0,6593258427",2225
3203130,d1_c1_i3,"0,6031460674",2225
3203130,d1_c1,"0,6951310861",2225
3203130,d1_c2_i1,"0,8957303371",2225
3203130,d1_c2_i2,"0,7901123596",2225
3203130,d1_c2_i3,"0,9878651685",2225
3203130,d1_c2,"0,8912359551",2225
3203130,d1_c3_i1,"0,3402247191",2225
3203130,d1_c3_i2,"0,5712359551",2225
3203130,d1_c3,"0,4557303371",2225
3203130,d1_c4_i2,"0,9986516854",2225
3203130,d1_c4_i3,"0,9838202247",2225
3203130,d1_c4,"0,9941573034",2225
3203130,d1_c5_i1,"0,9851685393",2225
3203130,d1_c5,"0,9925842697",2225
3203130,d1_c6_i1,"0,4035955056",2225
3203130,d1_c6_i2,"0,726741573",2225
3203130,d1_c6,"0,5651685393",2225
3203130,d1,"0,7991439272",2225
3203130,d2_c1_i1,"0,8633707865",2225
3203130,d2_c1_i2,"0,9096629213",2225
3203130,d2_c1_i3,"0,9384269663",2225
3203130,d2_c1_i4,"0,9653932584",2225
3203130,d2_c1_i5,"0,9370786517",2225
3203130,d2_c1,"0,9227865169",2225
3203130,d2_c2_i1,"0,5784269663",2225
3203130,d2_c2_i2,"0,3851685393",2225
3203130,d2_c2_i3,"0,06561797753",2225
3203130,d2_c2_i4,"0,06561797753",2225
3203130,d2_c2,"0,2737078652",2225
3203130,d2,"0,598247191",2225
3203130,d3_c1_i1,"0,8728089888",2225
3203130,d3_c1_i2,"0,2085393258",2225
3203130,d3_c1,"0,5406741573",2225
3203130,d3_c2_i1,"0,2197752809",2225
3203130,d3_c2_i2,"0,9784269663",2225
3203130,d3_c2,"0,5991011236",2225
3203130,d3_c3_i1,"0,1078651685",2225
3203130,d3_c3_i2,"0,008988764045",2225
3203130,d3_c3,"0,05842696629",2225
3203130,d3,"0,3994007491",2225
3203130,d4_c1_i1,"0,9928089888",2225
3203130,d4_c1_i2,"0,5784269663",2225
3203130,d4_c1_i3,"0,9523595506",2225
3203130,d4_c1,"0,8411985019",2225
3203130,d4_c2_i1,"0,8853932584",2225
3203130,d4_c2_i2,"0,633258427",2225
3203130,d4_c2_i3,"0,5411235955",2225
3203130,d4_c2,"0,6865917603",2225
3203130,d4_c3_i1,"0,8853932584",2225
3203130,d4_c3_i2,"0,633258427",2225
3203130,d4_c3,"0,7593258427",2225
3203130,d4_c4_i1,"0,5748314607",2225
3203130,d4_c4,"0,5748314607",2225
3203130,d4,"0,7154868914",2225
3203130,d5_c2_i1,"0,9788764045",2225
3203130,d5_c2_i2,"0,9982022472",2225
3203130,d5_c2_i3,"0,9946067416",2225
3203130,d5_c2,"0,9905617978",2225
3203130,d5_c3_i1,"0,922247191",2225
3203130,d5_c3_i2,"0,9865168539",2225
3203130,d5_c3,"0,9543820225",2225
3203130,d5,"0,9816479401",2225
3203130,d6_c2_i1,"0,911011236",2225
3203130,d6_c2,"0,911011236",2225
3203130,d6_c3_i1,"0,9923595506",2225
3203130,d6_c3,"0,9923595506",2225
3203130,d6_c4_i1,"0,9361797753",2225
3203130,d6_c4,"0,9680898876",2225
3203130,d6_c5_i1,"0,997752809",2225
3203130,d6_c5,"0,9815730337",2225
3203130,d6_c6_i1,"0,9379775281",2225
3203130,d6_c6_i2,"0,9478651685",2225
3203130,d6_c6,"0,9429213483",2225
3203130,d6_c7_i1,"0,9986516854",2225
3203130,d6_c7_i2,"0,9986516854",2225
3203130,d6_c7,"0,9986516854",2225
3203130,d6_c8_i1,"0,8539325843",2225
3203130,d6_c8_i2,"0,8894382022",2225
3203130,d6_c8,"0,8716853933",2225
3203130,d6,"0,9582865169",2225
3203130,idf,"0,7420355359",2225
3202454,d1_c1_i1,"0,6962238705",2966
3202454,d1_c1_i2,"0,4730276467",2966
3202454,d1_c1_i3,"0,3998651382",2966
3202454,d1_c1,"0,5230388851",2966
3202454,d1_c2_i1,"0,767026298",2966
3202454,d1_c2_i2,"0,8725556305",2966
3202454,d1_c2_i3,"0,9966284558",2966
3202454,d1_c2,"0,8787367948",2966
3202454,d1_c3_i1,"0,5003371544",2966
3202454,d1_c3_i2,"0,5546190155",2966
3202454,d1_c3,"0,527478085",2966
3202454,d1_c4_i3,"0,9858395145",2966
3202454,d1_c4,"0,9952798382",2966
3202454,d1_c5_i1,"0,9831422792",2966
3202454,d1_c5_i2,"0,9989885367",2966
3202454,d1_c5,"0,991065408",2966
3202454,d1_c6_i1,"0,299393122",2966
3202454,d1_c6_i2,"0,7056641942",2966
3202454,d1_c6,"0,5025286581",2966
3202454,d1,"0,7740182384",2966
3202454,d2_c1_i1,"0,8351314902",2966
3202454,d2_c1_i2,"0,8573836817",2966
3202454,d2_c1_i3,"0,9487525287",2966
3202454,d2_c1_i4,"0,9575185435",2966
3202454,d2_c1_i5,"0,943358058",2966
3202454,d2_c1,"0,9084288604",2966
3202454,d2_c2_i1,"0,5067430883",2966
3202454,d2_c2_i2,"0,2845583277",2966
3202454,d2_c2_i3,"0,04079568442",2966
3202454,d2_c2_i4,"0,04079568442",2966
3202454,d2_c2,"0,2182231962",2966
3202454,d2,"0,5633260283",2966
3202454,d3_c1_i1,"0,9345920432",2966
3202454,d3_c1_i2,"0,4241402562",2966
3202454,d3_c1,"0,6793661497",2966
3202454,d3_c2_i1,"0,09541469993",2966
3202454,d3_c2_i2,"0,6153068105",2966
3202454,d3_c2,"0,3553607552",2966
3202454,d3_c3_i1,"0,1490222522",2966
3202454,d3_c3_i2,"0,01753202967",2966
3202454,d3_c3,"0,08327714093",2966
3202454,d3,"0,3726680153",2966
3202454,d4_c1_i1,"0,9993256912",2966
3202454,d4_c1_i2,"0,7778152394",2966
3202454,d4_c1_i3,"0,9905596763",2966
3202454,d4_c1,"0,922566869",2966
3202454,d4_c2_i1,"0,9096426163",2966
3202454,d4_c2_i2,"0,8573836817",2966
3202454,d4_c2_i3,"0,4713418746",2966
3202454,d4_c2,"0,7461227242",2966
3202454,d4_c3_i1,"0,9096426163",2966
3202454,d4_c3_i2,"0,8573836817",2966
3202454,d4_c3,"0,883513149",2966
3202454,d4_c4_i1,"0,7690492245",2966
3202454,d4_c4,"0,7690492245",2966
3202454,d4,"0,8303129917",2966
3202454,d5_c2_i1,"0,9308833446",2966
3202454,d5_c2_i2,"0,9966284558",2966
3202454,d5_c2_i3,"0,9811193527",2966
3202454,d5_c2,"0,9695437177",2966
3202454,d5_c3_i1,"0,8482805125",2966
3202454,d5_c3_i2,"0,9511126096",2966
3202454,d5_c3,"0,899696561",2966
3202454,d5,"0,9564134262",2966
3202454,d6_c2_i1,"0,8762643291",2966
3202454,d6_c2,"0,8762643291",2966
3202454,d6_c3_i1,"0,9993256912",2966
3202454,d6_c3,"0,9993256912",2966
3202454,d6_c4_i1,"0,5697909643",2966
3202454,d6_c4,"0,7848954821",2966
3202454,d6_c5_i1,"0,9983142279",2966
3202454,d6_c5,"0,8395144976",2966
3202454,d6_c6_i1,"0,8358057991",2966
3202454,d6_c6_i2,"0,8944706676",2966
3202454,d6_c6,"0,8651382333",2966
3202454,d6_c7_i1,"0,9993256912",2966
3202454,d6_c7_i2,"0,9996628456",2966
3202454,d6_c7,"0,9994942684",2966
3202454,d6_c8_i1,"0,6321645314",2966
3202454,d6_c8_i2,"0,6564396494",2966
3202454,d6_c8,"0,6443020904",2966
3202454,d6,"0,876116824",2966
3202454,idf,"0,728809254",2966
3201803,d1_c1_i1,"0,7009345794",749
3201803,d1_c1_i2,"0,4753004005",749
3201803,d1_c1_i3,"0,4018691589",749
3201803,d1_c1,"0,526034713",749
3201803,d1_c2_i1,"0,8197596796",749
3201803,d1_c2_i2,"0,8758344459",749
3201803,d1_c2,"0,8985313752",749
3201803,d1_c3_i1,"0,6648865154",749
3201803,d1_c3_i2,"0,6221628838",749
3201803,d1_c3,"0,6435246996",749
3201803,d1_c4_i3,"0,9839786382",749
3201803,d1_c4,"0,9946595461",749
3201803,d1_c5_i1,"0,9839786382",749
3201803,d1_c5_i2,"0,997329773",749
3201803,d1_c5,"0,9906542056",749
3201803,d1_c6_i1,"0,2376502003",749
3201803,d1_c6_i2,"0,4873164219",749
3201803,d1_c6,"0,3624833111",749
3201803,d1,"0,7736982644",749
3201803,d2_c1_i1,"0,8544726302",749
3201803,d2_c1_i2,"0,8798397864",749
3201803,d2_c1_i3,"0,953271028",749
3201803,d2_c1_i4,"0,9626168224",749
3201803,d2_c1_i5,"0,9519359146",749
3201803,d2_c1,"0,9204272363",749
3201803,d2_c2_i1,"0,6315086782",749
3201803,d2_c2_i2,"0,3604806409",749
3201803,d2_c2_i3,"0,06141522029",749
3201803,d2_c2_i4,"0,06141522029",749
3201803,d2_c2,"0,2787049399",749
3201803,d2,"0,5995660881",749
3201803,d3_c1_i1,"0,9519359146",749
3201803,d3_c1_i2,"0,1682242991",749
3201803,d3_c1,"0,5600801068",749
3201803,d3_c2_i1,"0,1094793057",749
3201803,d3_c2_i2,"0,6034712951",749
3201803,d3_c2,"0,3564753004",749
3201803,d3_c3_i1,"0,09479305741",749
3201803,d3_c3_i2,"0,0173564753",749
3201803,d3_c3,"0,05607476636",749
3201803,d3,"0,3242100579",749
3201803,d4_c1_i1,"0,9986648865",749
3201803,d4_c1_i2,"0,7129506008",749
3201803,d4_c1_i3,"0,9345794393",749
3201803,d4_c1,"0,8820649755",749
3201803,d4_c2_i1,"0,8838451268",749
3201803,d4_c2_i2,"0,7476635514",749
3201803,d4_c2_i3,"0,567423231",749
3201803,d4_c2,"0,7329773031",749
3201803,d4_c3_i1,"0,8838451268",749
3201803,d4_c3_i2,"0,7476635514",749
3201803,d4_c3,"0,8157543391",749
3201803,d4_c4_i1,"0,7049399199",749
3201803,d4_c4,"0,7049399199",749
3201803,d4,"0,7839341344",749
3201803,d5_c2_i1,"0,9385847797",749
3201803,d5_c2_i2,"0,9986648865",749
3201803,d5_c2_i3,"0,9759679573",749
3201803,d5_c2,"0,9710725412",749
3201803,d5_c3_i1,"0,8384512684",749
3201803,d5_c3_i2,"0,9906542056",749
3201803,d5_c3,"0,914552737",749
3201803,d5,"0,9618750927",749
3201803,d6_c2_i1,"0,8918558077",749
3201803,d6_c2,"0,8918558077",749
3201803,d6_c3_i1,"0,9986648865",749
3201803,d6_c3,"0,9986648865",749
3201803,d6_c4_i1,"0,3778371162",749
3201803,d6_c4_i2,"0,9986648865",749
3201803,d6_c4,"0,6882510013",749
3201803,d6_c5_i1,"0,9919893191",749
3201803,d6_c5,"0,8484646195",749
3201803,d6_c6_i1,"0,4686248331",749
3201803,d6_c6_i2,"0,6275033378",749
3201803,d6_c6,"0,5480640854",749
3201803,d6_c7_i1,"0,9933244326",749
3201803,d6_c7_i2,"0,9946595461",749
3201803,d6_c7,"0,9939919893",749
3201803,d6_c8_i1,"0,391188251",749
3201803,d6_c8_i2,"0,997329773",749
3201803,d6_c8,"0,694259012",749
3201803,d6,"0,8329439252",749
3201803,idf,"0,7127045938",749
3204401,d1_c1_i1,"0,7546110666",1247
3204401,d1_c1_i2,"0,5501202887",1247
3204401,d1_c1_i3,"0,4963913392",1247
3204401,d1_c1,"0,6003742315",1247
3204401,d1_c2_i1,"0,8235765838",1247
3204401,d1_c2_i2,"0,8460304731",1247
3204401,d1_c2_i3,"0,9943865277",1247
3204401,d1_c2,"0,8879978615",1247
3204401,d1_c3_i1,"0,4875701684",1247
3204401,d1_c3_i2,"0,5878107458",1247
3204401,d1_c3,"0,5376904571",1247
3204401,d1_c4_i3,"0,9863672815",1247
3204401,d1_c4,"0,9954557605",1247
3204401,d1_c5_i1,"0,972734563",1247
3204401,d1_c5_i2,"0,9959903769",1247
3204401,d1_c5,"0,9843624699",1247
